subject_id,subject_name
963,COM Computer architecture
964,Glass Ornamental
965,Glass painting and staining United States
966,England Social life and customs 1066 1485
967,England Social life and customs 16th century
968,Great Britain Court and courtiers
969,Great Britain History Tudors 1485 1603
970,Great Britain Kings and rulers Homes and haunts
971,Henry VIII King of England 1491 1547 Homes and haunts
972,Palaces England History 16th century
973,Tudor House of
974,Picture dictionaries English
975,Architecture India
976,Railroad stations Great Britain
977,Architecture Primitive Exhibitions
978,Vernacular architecture Exhibitions
979,Water and architecture
980,Architecture Domestic North America
981,Vernacular architecture North America
982,Architecture and society France History 19th century
983,Architecture and society Italy History 16th century
984,Architecture Italy 16th century
985,Architecture Italy History 16th century
986,Architecture and society France Paris History 18th century
987,Paris France Buildings structures etc
988,Prairie school Architecture
989,Wright Frank Lloyd 1867 1959 Contributions in organic architecture
990,Architecture Thailand
991,Architecture Romania
992,Architecture Romania 20th century
993,Architecture Romania History 20th century
994,Architecture Switzerland 20th century
995,Architecture Switzerland History 20th century
996,Botta Mario 1943
997,Architecture Great Britain 17th century
998,Architecture Great Britain 18th century
999,Architecture Great Britain 19th century
1000,Architecture Great Britain History 17th century
1001,Architecture Great Britain History 18th century
1002,Architecture Great Britain History 19th century
1003,Classicism in architecture Great Britain
1004,Palladio Andrea 1508 1580 Influence
1005,Saarinen Eero 1910 1961 Criticism and interpretation
1006,Art American 20th century Exhibitions
1007,Art American New York State New York 20th century Exhibitions
1008,Arts American 20th century Exhibitions
1009,Arts American New York State New York 20th century Exhibitions
1010,Supercomputers
1011,Feminism and architecture
1012,Architecture Southwest New
1013,Art deco Southwest New
1014,Decoration and ornament Architectural Southwest New
1015,Architecture Italy Tuscany
1016,Abbeys Europe
1017,Cistercian architecture
1018,Cistercian monasteries
1019,Vernacular architecture Great Britain
1020,Architecture Canada
1021,Architecture Canada 20th century
1022,Architecture Canada History 20th century
1023,Architecture Domestic Themes motives
1024,Decks Architecture Domestic
1025,Landscape architecture Themes motives
1026,Patios
1027,Architecture Baroque Italy
1028,Architecture Rococo Italy
1029,Church architecture Italy Venice
1030,Palladio Andrea 1508 1580 Criticism and interpretation
1031,Art Indic
1032,Art Nepali
1033,Art Sri Lankan
1034,Building Dictionaries
1035,Architecture Early Christian
1036,Church architecture History
1037,Chess History
1038,Chess sets
1039,Concrete construction United States
1040,Industrial buildings United States Influence
1041,International style Architecture Europe American influences
1042,Plantation life Southern States History 19th century
1043,Slaves Southern States Social conditions
1044,Southern States Social conditions
1045,Space Architecture Southern States History 19th century
1046,Vernacular architecture Southern States History 19th century
1047,Architecture Sukiya
1048,Architecture United States Designs and plans
1049,Architecture United States Sketch books
1050,Feng River China
1051,Color in architecture United States
1052,Decoration and ornament Architectural United States
1053,Architecture Japanese
1054,Architecture Modern Japan
1055,Landscape architecture Dictionaries
1056,Lighting Architectural and decorative
1057,Architecture Islamic Turkey
1058,Architecture Seljuk Turkey
1059,Architecture Turkey
1060,Architecture Modern 17th century
1061,Architecture Modern 18th century
1062,Neoclassicism Architecture
1063,Jencks Charles Contributions in postmodern architecture
1064,Visionary architecture
1065,Burgee John 1933 Criticism and interpretation
1066,Johnson Philip 1906 Criticism and interpretation
1067,Architect designed houses California Southern
1068,Architecture Domestic California Southern
1069,Lautner John 1911 1994 Criticism and interpretation
1070,Lautner John 1911 Criticism and interpretation
1071,Air supported structures
1072,Church architecture United States
1073,Ethnic architecture United States
1074,Synagogue architecture United States
1075,Temples United States
1076,Composition Art
1077,Architects Biography Dictionaries
1078,Jersey Devil Firm
1079,Alhambra Granada Spain
1080,Kokuritsu Yoyogi Kyogi jo Tokyo Japan
1081,Palazzo dei ricevimenti e dei congressi Rome Italy
1082,Phaeno Wolfsburg Germany
1083,Sugimoto Residence Kyoto Japan
1084,Villa Barbaro Maser Italy
1085,Architecture Hellenistic Turkey
1086,Turkey Antiquities
1087,Rome History Empire 30 B C 476 A D
1088,Rome Italy History Empire 30 B C 476 A D
1089,Art and architecture
1090,Color in architecture
1091,Glass Colored
1092,Architecture Ancient Egypt Encyclopedias
1093,Architecture Egyptian Encyclopedias
1094,Doctor 13 Fictitious character Comic books strips etc
1095,Graphic novels
1096,Absurd Philosophy in art
1097,Architects and patrons
1098,Artists United States Biography
1099,College teachers United States Biography
1100,Gay men United States Biography
1101,Pries Lionel H 1897 1968
1102,University of Washington Faculty Biography
1103,Architecture Mogul
1104,Architecture Mogul Empire
1105,Art Mogul
1106,Art Mogul Empire
1107,Nouvel Jean 1945 Criticism and interpretation
1108,Architecture Cuba Havana 20th century
1109,Architecture Cuba Havana History 20th century
1110,Architecture Great Britain History
1111,Industrial arts Study and teaching Germany
1112,Architecture Illinois Chicago Guidebooks
1113,Chicago Ill Buildings structures etc Guidebooks
1114,Architecture Sweden 17th century
1115,Architecture Sweden 18th century
1116,Architecture Sweden History 17th century
1117,Architecture Sweden History 18th century
1118,Decorative arts Sweden 17th century
1119,Decorative arts Sweden 18th century
1120,Interior decoration Sweden 17th century
1121,Interior decoration Sweden 18th century
1122,Buildings Specifications
1123,Civil engineering contracts
1124,Civil engineering Specifications
1125,Art Medieval History
1126,Wooden frame buildings
1127,Architecture Domestic
1128,Country homes
1129,Architecture and technology United States History 21st century
1130,Architecture United States 21st century
1131,Architecture United States Details
1132,Architecture United States History 21st century
1133,Landscape architecture United States
1134,Architectural design Study and teaching
1135,Architecture Study and teaching
1136,Walking Washington State Seattle
1137,Parking garages Design and construction
1138,Architecture United States 20th century Catalogs
1139,Architecture United States History 20th century Catalogs
1140,Schindler R M Rudolph M 1887 1953 Criticism and interpretation
1141,Boat living California Sausalito
1142,Houseboats California Sausalito
1143,Houseboats Design and construction
1144,Sausalito Calif History
1145,Vernacular architecture California Sausalito
1146,Architecture Russia Federation History
1147,Art Russian History
1148,Architectural drawing 16th century Italy Exhibitions
1149,Architectural drawing Italy 16th century Exhibitions
1150,Architectural models Italy Exhibitions
1151,Architecture Renaissance Italy Exhibitions
1152,Dwellings United States Design and construction
1153,Art Gothic Italy
1154,Art Medieval Italy
1155,Architecture Colonial North Carolina
1156,Architecture North Carolina
1157,Architecture North Carolina 19th century
1158,Art Islamic Turkey
1159,Art Ottoman
1160,Art Turkey
1161,Islamic art Turkey
1162,Architecture Indic
1163,Architecture Indic influences
1164,Architecture United States Handbooks manuals etc
1165,Decoration and ornament Architectural United States Handbooks manuals etc
1166,Architecture United States Pictorial works
1167,Landscape architects Biography
1168,Art Modern 21st century
1169,Environment Art
1170,Plants in art
1171,Site specific installations Art
1172,Architecture North Carolina Guidebooks
1173,Building sites Planning
1174,Architecture Rococo
1175,Architects United States
1176,Architecture 20th century
1177,Architecture 21st century
1178,Holl Steven
1179,Denver Colo
1180,Gothic revival Architecture Colorado Denver
1181,Bridges History
1182,Wright Frank Lloyd 1867 1959
1183,Wright Frank Lloyd 1867 1959 Influence
1184,Castles Ireland
